Product Name,Product URL,product_url_base,Image URL,Variant Option,Price,Currency,Availability,Customization Options,Shipping Min (days),Shipping Max (days)
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Nine / Magnetic Name Block | Small (3 inch) / Blue,2916,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Nine / Magnetic Name Block | Small (3 inch) / Pink,877.5,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Nine / Tabletop Name Block | Large (4.5 inch) / Blue,7695,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Nine / Tabletop Name Block | Large (4.5 inch) / Pink,877.5,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Ten / Tabletop Name Block | Small (3 inch) / Blue,2925,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Ten / Tabletop Name Block | Small (3 inch) / Pink,877.5,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Ten / Magnetic Name Block | Small (3 inch) / Blue,3240,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Ten / Magnetic Name Block | Small (3 inch) / Pink,877.5,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Ten / Tabletop Name Block | Large (4.5 inch) / Blue,8550,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Ten / Tabletop Name Block | Large (4.5 inch) / Pink,877.5,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Eleven / Tabletop Name Block | Small (3 inch) / Blue,3217.5,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Eleven / Tabletop Name Block | Small (3 inch) / Pink,877.5,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Eleven / Magnetic Name Block | Small (3 inch) / Blue,3564,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Eleven / Magnetic Name Block | Small (3 inch) / Pink,877.5,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Eleven / Tabletop Name Block | Large (4.5 inch) / Blue,9405,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Eleven / Tabletop Name Block | Large (4.5 inch) / Pink,877.5,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Twelve / Tabletop Name Block | Small (3 inch) / Blue,3510,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Twelve / Tabletop Name Block | Small (3 inch) / Pink,877.5,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Twelve / Magnetic Name Block | Small (3 inch) / Blue,3888,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Twelve / Magnetic Name Block | Small (3 inch) / Pink,877.5,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Twelve / Tabletop Name Block | Large (4.5 inch) / Blue,10260,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Twelve / Tabletop Name Block | Large (4.5 inch) / Pink,877.5,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Thirteen / Tabletop Name Block | Small (3 inch) / Blue,3802.5,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Thirteen / Tabletop Name Block | Small (3 inch) / Pink,877.5,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Thirteen / Magnetic Name Block | Small (3 inch) / Blue,4212,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Thirteen / Magnetic Name Block | Small (3 inch) / Pink,877.5,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Thirteen / Tabletop Name Block | Large (4.5 inch) / Blue,11115,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Thirteen / Tabletop Name Block | Large (4.5 inch) / Pink,877.5,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Fourteen / Tabletop Name Block | Small (3 inch) / Blue,4095,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Fourteen / Tabletop Name Block | Small (3 inch) / Pink,877.5,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Fourteen / Magnetic Name Block | Small (3 inch) / Blue,4536,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Fourteen / Magnetic Name Block | Small (3 inch) / Pink,877.5,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Fourteen / Tabletop Name Block | Large (4.5 inch) / Blue,11970,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Fourteen / Tabletop Name Block | Large (4.5 inch) / Pink,877.5,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Fifteen / Tabletop Name Block | Small (3 inch) / Blue,4387.5,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Fifteen / Tabletop Name Block | Small (3 inch) / Pink,877.5,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Fifteen / Magnetic Name Block | Small (3 inch) / Blue,4860,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Fifteen / Magnetic Name Block | Small (3 inch) / Pink,877.5,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Fifteen / Tabletop Name Block | Large (4.5 inch) / Blue,12825,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-gujarati,https://www.zwende.com/cdn/shop/files/2_3_c76bc737-33d1-46b4-861d-9d7e310fda57.jpg?v=1712307606,Fifteen / Tabletop Name Block | Large (4.5 inch) / Pink,877.5,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Kannada,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-kannada,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-kannada,https://www.zwende.com/cdn/shop/files/8_7.jpg?v=1711516914,Three / Tabletop Name Block | Small (3 inch) / Blue,752,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Kannada,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-kannada,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-kannada,https://www.zwende.com/cdn/shop/files/8_7.jpg?v=1711516914,Three / Tabletop Name Block | Small (3 inch) / Pink,752,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Kannada,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-kannada,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-kannada,https://www.zwende.com/cdn/shop/files/8_7.jpg?v=1711516914,Three / Magnetic Name Block | Small (3 inch) / Blue,829,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Kannada,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-kannada,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-kannada,https://www.zwende.com/cdn/shop/files/8_7.jpg?v=1711516914,Three / Magnetic Name Block | Small (3 inch) / Pink,829,INR,InStock,"Font, Image Upload, Text",3,15
Hand Painted Wooden Desk Name Plate in Kannada,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-kannada,https://www.zwende.com/products/hand-painted-wooden-desk-name-plate-in-kannada,https://www.zwende.com/cdn/shop/files/8_7.jpg?v=1711516914,Three / Tabletop Name Block | Large (4.5 inch) / Blue,1785,INR,InStock,"Font, Image Upload, Text",3,15
